
rainfall_mm,soil_permeability_mm_per_hr,impervious_surface_pct,groundwater_level_m,wetland_proximity_km,flood_defense_quality,slope_deg,zoning_regulation_strictness,flooding_probability
3208.8461699458717,11.689310043490543,72.07283866671284,3.475549782700149,37.038637731459445,0.9542412525261135,10.41376421057311,0.13781091635603437,0.9299299874108939
2036.0745391321832,33.48345732747031,71.12377614746703,1.028072430893957,49.79032328360422,0.9904504619826612,12.630491131344368,0.14553879604314834,0.20109748007256226
3505.0927196898388,38.57621449483785,20.269503108332422,3.0206846611307823,2.0488654378879367,0.8331664314994469,29.540981488549043,0.30531869070705286,0.07999427229851955
2940.788101707774,9.165171008395246,3.6655395168237126,8.067063522998083,12.245971733071691,0.4438839082910859,2.525822707903588,0.766584569080056,0.6055423295576559
829.6207176067734,3.149055887477883,30.379952180706926,4.934795330191423,29.887037419178224,0.5474093780729047,3.3495338124775484,0.41322064117641344,0.14060903202686004
3914.6782307286458,22.539781389765597,15.71363048589508,1.7157277554994133,20.759722666263187,0.5033069763386947,13.061110239422234,0.8595668150883249,0.8656931717373102
3163.9889569662355,38.92718021362942,39.578847921569405,3.1263237257993803,31.877810327332146,0.1556667254399493,5.07730964054244,0.9491531624721643,0.8305128334061528
3251.2250684693386,32.88821194313299,97.93461191526043,9.535812796736064,29.320216656939284,0.8544141710253642,20.544904819238962,0.07542014913187245,0.1055903469238232
948.3977143644106,35.39220430031497,18.107137090522095,4.319574880986265,39.39947339497547,0.6757909369270462,10.820325969471076,0.7108228749677202,0.024111836448970452
2076.350782634485,20.739127659675052,31.887394342296894,4.415992548060931,3.5451460070372978,0.6379356161889506,25.386223936838544,0.08526588675993407,0.25786069092381875
1797.7930848140343,12.512331717400423,72.51143163195724,1.5306960204421327,22.03080349642242,0.22033116833647892,22.458316478494627,0.07172816110251268,0.9949730115520322
3743.6774609701065,27.057163320945865,50.91827828619216,3.045543046142848,43.00268948449002,0.15315929876804424,14.12420383795945,0.2757692515537248,0.9952202491554768
2753.527920282326,11.013918993710647,4.392814357338493,8.146861329400464,18.13809526734808,0.8730264770345492,25.349381746810156,0.10160255826604869,0.1345782345992632
3379.6656464479047,36.58520615226822,16.169001816132166,7.861989744032632,25.18944026351227,0.17941394862221482,3.0245653494466804,0.6629718247466718,0.31284515560925896
2051.949695895659,10.651356342014374,93.5249554773196,4.354987989430482,1.0789313146816637,0.073718467857253,17.432970137856845,0.7161195639894006,0.9973596719932519
1295.3355262467192,15.271900069002731,10.316499273902846,8.936522621571244,11.208694754214926,0.6256052011296894,18.15398900429439,0.6392642722559219,0.034986975048317576
2441.046754555422,25.820694137827264,63.50927872097058,3.8025891706282233,23.18275607911733,0.7043432573095241,7.380633414893919,0.5753568677713025,0.5262186769099951
723.3603963646136,24.848786773031254,79.23256488409115,8.64329579821934,19.94840631321718,0.11962241031134202,1.4886397947083618,0.7812391032915333,0.2767746842396067
3396.7091019740374,30.44161944394444,26.54390627249239,0.31565550584702673,35.732743845507144,0.20685940531898472,16.05596887390341,0.7725784091884652,0.91768482932175
2710.825396927227,22.43478542449593,72.50780031386901,3.4723029022971073,30.593999079577223,0.7887637950615393,15.410311486795525,0.8702560242183787,0.7452001835411536
3153.3070902988084,46.05419211699448,16.989517903018026,8.550684780198353,44.014126108224936,0.9295851997345205,19.608352780514775,0.693195802933642,0.019541361546742835
1740.8408884545393,42.156770615662225,28.475027483379034,9.013095614743282,42.73853508487006,0.4764887170398201,6.387862227811035,0.35587436397066163,0.032298398009504674
3897.4430853821614,44.076559110595284,31.182203088420746,7.564240412203825,12.060992038315476,0.7920049728524002,5.389300852692055,0.5246805399571225,0.0480013611384458
3625.923924627692,31.84631199876844,99.64349905642236,6.698658168957007,0.8819364516935491,0.31940011787908007,29.337476680670562,0.49060002351708387,0.9445903567094744
3224.3422397581667,32.115387877179515,21.45722952179573,8.155049094622992,42.723538485188115,0.7032339407340112,3.410654858537251,0.10786685564271514,0.06099815686798266
1181.2354774818864,30.850735502081484,12.920746463358501,7.075581882221293,16.456043205251646,0.5572204594214688,29.98225758063937,0.8117430929517397,0.027858721952756606
2133.52351304462,22.309323566651354,92.56914374814103,2.5422095446517834,17.35548546203,0.8432109135784925,21.599303224572612,0.9128538558292874,0.7008734094732447
653.3131802553007,16.78319405229587,16.193069382035276,4.66236900694864,7.919739909923706,0.7759010958512353,18.87966714930791,0.9844088907381552,0.05836319133383793
1040.0132222364173,30.008141484994646,87.92799196294054,6.607049978861595,34.65036330736164,0.28413588178575366,10.19350486457932,0.24796766019083327,0.3474822483930022
2890.671336348591,2.251060019784065,65.045662764669,5.878027571183043,14.005445918039738,0.14945522094913777,26.034093086555632,0.09564019470487306,0.998604306295735
3106.66754567736,1.3653651397663487,57.686149807051876,8.850976071230605,8.837155053112184,0.8076567725743865,27.301848368706263,0.11104185173805814,0.5959042402110479
3886.284063519735,42.73044948854068,75.13387115465768,4.738446403878283,25.169537053078912,0.0327925709952136,21.656519999814083,0.804296973339073,0.9807743539928772
1640.388753483532,3.274778194103487,72.599895714805,1.779873780232063,37.52079529607212,0.6790388124067489,21.29665737533013,0.6317416849572367,0.817468748458166
1796.608971122041,26.714962366337485,11.052618941831371,2.1458203741288164,13.479929876248415,0.47591424413713734,14.794638985243587,0.7561201441448971,0.15885084311999406
2143.445339465328,31.134400384532608,99.94661104066891,8.460565588592907,36.101950049442536,0.07529930562682219,2.3350459608168217,0.9051964034886817,0.6657501605763285
1163.149756795,10.710390251499344,94.18897264487286,0.08720954223112032,23.098755483553568,0.688561222173296,29.97087132133793,0.22626925889403493,0.8437751760454658
954.7252686741508,44.89081107499227,89.65919628619162,8.691303619968338,20.188636161955092,0.48287408679869037,0.46666143684028105,0.3640853134746559,0.08848226554620771
2164.967241790768,10.314692815670375,62.22891339424068,0.5558808560398476,17.976043406808458,0.8601013302443462,14.861921981570195,0.792371096944494,0.8240771900352974
1294.1827216780944,44.34123438096706,52.27913313323141,3.9165846808940543,7.2790482659729925,0.20863192911070427,11.014029380635794,0.25939189667190043,0.36631745004801175
2844.3489813887863,38.38652319731872,53.62785838816683,8.00176227445629,16.631688342461377,0.002299571834834646,23.28397076070669,0.5060408568982818,0.6043883440395726
2030.0317160531577,12.796404722685503,1.493694422823244,4.07615376822399,43.9625765313741,0.13048681786189886,22.07341091425839,0.4434506733226903,0.6015473209825815
3414.373686202431,8.386464147528585,49.94695019454429,8.223481870540525,5.108346223602933,0.26961003282188556,18.841491224111664,0.5953051607603993,0.9808287937054453
2950.927857007872,16.49540279912552,62.376956765991984,1.0029883452578314,47.915000755090134,0.6522443684153951,2.242156278671187,0.9882028696195297,0.9658089131349694
1593.2832448371437,20.49957774724346,65.87062087749484,5.1154222643518645,5.374826374390896,0.3626432275157957,7.1054834322293186,0.1037150064501765,0.7297777330707389
3412.9093048832037,13.043449148447248,33.2139465051313,5.824740179990092,18.10158211496769,0.11824691330529435,2.8247528949421197,0.4846423835078235,0.981876803413828
3316.6752512388066,49.945685888966736,47.12823502935495,8.90868597237241,30.31530869002721,0.9815734631696648,29.369290851478567,0.9589868121848948,0.022585581496107038
1856.1743266056105,12.252964475739471,63.63106066625745,0.9362140633919336,41.89207018040743,0.10822744521149752,3.8334868736592833,0.3478768776280132,0.9940649670671511
1509.1483637558545,41.70110652215999,42.83055102751817,3.3860068528299756,7.1791409037001985,0.3551203430333236,29.015781729522708,0.7405973109183801,0.186525471402447
2888.734263912414,8.796769607433166,96.21351989835252,6.593480948968385,7.055111202921593,0.8766042564917256,3.381365173292352,0.9292704247540591,0.7472187580991185
989.1336926325844,49.031986638521424,70.54421098520002,9.799300818600777,31.418906233086286,0.6526153735851473,25.866910323693297,0.24060742331264606,0.026455418017307948
1199.6787086628792,12.050649455871158,0.1273746250890495,8.482743239578568,14.637331620238896,0.31979791184215256,17.238905243334283,0.08138025389551451,0.05757901436331743
525.7679441285193,21.66273918439602,2.3279481482253006,8.464950616958895,32.22510485089952,0.9703467796437081,24.95176975809201,0.07569302871463068,0.015598046815619103
3254.2353212574844,28.369639271627417,69.03002034683745,5.171825294247881,41.02916014647654,0.5010985543077334,19.02101874697044,0.0729936242021676,0.8496748396706669
2826.9779980721123,6.894000042648573,41.264509754550275,5.642991220864983,3.8435255493772527,0.008109895869524042,23.065115013153257,0.3505208527739768,0.9902890407721755
2968.0788251921726,41.02418330647596,83.94709492122662,8.585800940806521,42.22470615388913,0.006163336151336907,21.92434801392731,0.12621463048615766,0.7409327182766277
3232.5516085768877,14.459591101360662,17.301540948626204,8.696255862567595,1.879267817722069,0.9410093295867399,7.805609306676743,0.4050258330508706,0.16773829779886457
2106.2052143841897,27.914225178481527,1.382691405229186,8.022745654721117,44.94130926444065,0.2811806304757877,28.051448775111286,0.7541275777442104,0.09498177120390075
2490.594185835128,27.932056723969097,38.80823501137123,8.185712751845756,48.78090708000158,0.8120649660360681,19.30938312673973,0.29822619746299284,0.05061012041787143
989.2894934468011,30.529391963963466,73.6064104307449,8.79629859000882,33.37276012303913,0.04356002188456731,6.062523557259052,0.47941818191978036,0.2566114168720873
900.8552573759071,3.71881333969142,97.17277333775685,1.137819310919298,49.212765247208694,0.146917109281256,9.181260908620168,0.12736879691031677,0.9920438733027619
